number,value,datetime_start,datetime_complete,duration,params_lags,params_lags_past_covariates,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
315,207.91536963312456,2025-11-16 01:13:31.028345,2025-11-16 01:13:57.468399,0 days 00:00:26.440054,9,29,0.007537892160850311,3,392,0.591656540978124,COMPLETE
316,253.71726229059374,2025-11-16 01:13:57.495185,2025-11-16 01:14:12.074336,0 days 00:00:14.579151,7,4,0.004899768346603924,4,486,0.7067538313503775,COMPLETE
317,209.13791409463687,2025-11-16 01:14:12.131844,2025-11-16 01:15:37.729549,0 days 00:01:25.597705,8,29,0.009970951018193053,5,592,0.6722343113980269,COMPLETE
318,283.41459805070326,2025-11-16 01:15:37.787603,2025-11-16 01:16:48.057780,0 days 00:01:10.270177,28,28,0.02809813469236374,4,684,0.4656805209922508,COMPLETE
319,185.966216072485,2025-11-16 01:16:48.083723,2025-11-16 01:17:23.641003,0 days 00:00:35.557280,7,30,0.020724283541045857,4,338,0.7413812973097054,COMPLETE
320,226.8364770398786,2025-11-16 01:17:23.652835,2025-11-16 01:18:35.936731,0 days 00:01:12.283896,6,29,0.013103822322861527,4,808,0.6187994892408197,COMPLETE
321,203.92500781049188,2025-11-16 01:18:35.948899,2025-11-16 01:19:44.231339,0 days 00:01:08.282440,7,30,0.016936220383367413,3,988,0.6480006511753635,COMPLETE
322,208.3122386137577,2025-11-16 01:19:44.243119,2025-11-16 01:21:02.059727,0 days 00:01:17.816608,8,29,0.008704849601316459,5,538,0.6977739231156165,COMPLETE
323,248.49363931713987,2025-11-16 01:21:02.073286,2025-11-16 01:21:05.830112,0 days 00:00:03.756826,7,30,0.04266053500117983,0,424,0.7261107541499439,COMPLETE
324,212.93579176059075,2025-11-16 01:21:05.842001,2025-11-16 01:21:32.200133,0 days 00:00:26.358132,6,28,0.025119771486908613,2,620,0.6689465920905882,COMPLETE
325,197.02603142234346,2025-11-16 01:21:32.235376,2025-11-16 01:22:45.195690,0 days 00:01:12.960314,8,29,0.011756032063390482,4,763,0.6871645998937697,COMPLETE
326,218.22475881206955,2025-11-16 01:22:45.481332,2025-11-16 01:23:35.891206,0 days 00:00:50.409874,6,30,0.015664602671889242,4,501,0.569592494374971,COMPLETE
327,203.84368259962304,2025-11-16 01:23:35.904396,2025-11-16 01:24:41.185195,0 days 00:01:05.280799,7,28,0.033422998923075486,4,685,0.5981487107311784,COMPLETE
328,247.99288928028756,2025-11-16 01:24:41.216802,2025-11-16 01:24:47.023343,0 days 00:00:05.806541,5,29,0.006030050586984476,5,25,0.6397298357803265,COMPLETE
329,248.72728812532955,2025-11-16 01:24:47.035287,2025-11-16 01:25:11.817383,0 days 00:00:24.782096,9,14,0.02122749645777472,3,575,0.70861539568802,COMPLETE
330,184.43722091655997,2025-11-16 01:25:11.829901,2025-11-16 01:26:38.761751,0 days 00:01:26.931850,7,30,0.013457668832797025,4,884,0.6636530930853582,COMPLETE
331,233.15496572441407,2025-11-16 01:26:38.774414,2025-11-16 01:27:25.878304,0 days 00:00:47.103890,6,29,0.029419044716505936,4,476,0.7284380826517779,COMPLETE
332,198.63951319280835,2025-11-16 01:27:25.891507,2025-11-16 01:28:22.491106,0 days 00:00:56.599599,8,27,0.017211115273300843,5,410,0.6855381185650302,COMPLETE
333,220.0002599227978,2025-11-16 01:28:22.505826,2025-11-16 01:29:29.531040,0 days 00:01:07.025214,12,28,0.010114264518668857,4,721,0.6210342532845666,COMPLETE
334,176.00594765653855,2025-11-16 01:29:29.543285,2025-11-16 01:29:45.592007,0 days 00:00:16.048722,7,30,0.02289712724409888,1,646,0.7123957568885052,COMPLETE
335,190.77597853629297,2025-11-16 01:29:45.658416,2025-11-16 01:30:00.976041,0 days 00:00:15.317625,7,29,0.02159604563450449,1,634,0.7081958455430978,COMPLETE
336,193.995925667222,2025-11-16 01:30:01.239010,2025-11-16 01:30:40.207248,0 days 00:00:38.968238,8,30,0.01489270088041587,3,576,0.7545619075876124,COMPLETE
337,248.4039333642898,2025-11-16 01:30:40.247343,2025-11-16 01:30:44.171027,0 days 00:00:03.923684,6,28,0.01931104808912439,0,798,0.7270531691280867,COMPLETE
338,181.4665541982052,2025-11-16 01:30:44.183600,2025-11-16 01:31:01.799819,0 days 00:00:17.616219,7,29,0.01179788089148216,1,695,0.7131302715855335,COMPLETE
339,173.74203546907933,2025-11-16 01:31:01.858820,2025-11-16 01:31:53.962865,0 days 00:00:52.104045,7,30,0.007955630018744757,4,536,0.694078794893162,COMPLETE
340,237.98530444685534,2025-11-16 01:31:53.996248,2025-11-16 01:32:45.165695,0 days 00:00:51.169447,6,29,0.02325822032568749,4,538,0.6883382030210756,COMPLETE
341,211.29976327335643,2025-11-16 01:32:45.205575,2025-11-16 01:32:58.533820,0 days 00:00:13.328245,8,30,0.009412749269946905,1,510,0.6758140009692709,COMPLETE
342,208.11976086900262,2025-11-16 01:32:58.615148,2025-11-16 01:33:23.449988,0 days 00:00:24.834840,9,28,0.01571422105682694,2,594,0.6991163372198045,COMPLETE
343,245.19829625332403,2025-11-16 01:33:23.462048,2025-11-16 01:34:05.008354,0 days 00:00:41.546306,5,29,0.0013871280603633177,4,464,0.5540339972332832,COMPLETE
344,182.23212460342847,2025-11-16 01:34:05.022017,2025-11-16 01:34:55.485279,0 days 00:00:50.463262,7,30,0.025848088931263568,3,736,0.5381007941111569,COMPLETE
345,213.79994580928656,2025-11-16 01:34:55.568244,2025-11-16 01:36:17.533594,0 days 00:01:21.965350,8,29,0.01866751918242135,4,861,0.6664336664223135,COMPLETE
346,248.3273210755974,2025-11-16 01:36:17.581737,2025-11-16 01:36:40.774843,0 days 00:00:23.193106,7,28,1.3358917387185338e-05,2,535,0.6969745454616512,COMPLETE
347,191.33513145117686,2025-11-16 01:36:40.815038,2025-11-16 01:37:45.752212,0 days 00:01:04.937174,6,30,0.012317107471342122,4,657,0.6818912419656038,COMPLETE
348,234.67936932473077,2025-11-16 01:37:45.796645,2025-11-16 01:39:55.540847,0 days 00:02:09.744202,5,27,0.008785118070867815,6,605,0.7137034303512434,COMPLETE
349,170.23758651311914,2025-11-16 01:39:55.554548,2025-11-16 01:40:38.725941,0 days 00:00:43.171393,7,29,0.01380322374677993,4,443,0.6515319628263844,COMPLETE
350,206.8028413146425,2025-11-16 01:40:38.739816,2025-11-16 01:41:09.507344,0 days 00:00:30.767528,8,28,0.013429408738281273,3,455,0.6498164250818935,COMPLETE
351,232.58554174365582,2025-11-16 01:41:09.590356,2025-11-16 01:42:02.421677,0 days 00:00:52.831321,6,29,0.011348583170300545,4,558,0.5840293803627621,COMPLETE
352,264.33107430068605,2025-11-16 01:42:02.434442,2025-11-16 01:43:15.855844,0 days 00:01:13.421402,14,28,0.015449014004202262,4,795,0.6555515046768955,COMPLETE
353,171.32349659805124,2025-11-16 01:43:16.115606,2025-11-16 01:44:18.713130,0 days 00:01:02.597524,7,29,0.00762357716342767,4,674,0.696710873773476,COMPLETE
354,222.72620904631708,2025-11-16 01:44:18.724919,2025-11-16 01:45:03.621680,0 days 00:00:44.896761,6,28,0.007331330745947822,3,722,0.71860698523628,COMPLETE
355,206.67076950924212,2025-11-16 01:45:03.650483,2025-11-16 01:46:05.618031,0 days 00:01:01.967548,8,29,0.005739762865386372,4,657,0.7011401470497345,COMPLETE
356,213.47094268190753,2025-11-16 01:46:05.630575,2025-11-16 01:47:27.817109,0 days 00:01:22.186534,10,29,0.00805053236175935,4,887,0.6049270036087975,COMPLETE
357,191.78294200759944,2025-11-16 01:47:27.896037,2025-11-16 01:48:33.770095,0 days 00:01:05.874058,7,27,0.00813385564101555,4,790,0.6945618148938176,COMPLETE
358,180.2110741065713,2025-11-16 01:48:33.785188,2025-11-16 01:50:05.215285,0 days 00:01:31.430097,7,30,0.011176889213205782,5,632,0.7419374942078645,COMPLETE
359,211.80872579612932,2025-11-16 01:50:05.227562,2025-11-16 01:50:46.214926,0 days 00:00:40.987364,8,29,0.004795182401815383,3,587,0.6578003933168183,COMPLETE
360,232.06141370900528,2025-11-16 01:50:46.226573,2025-11-16 01:51:52.810655,0 days 00:01:06.584082,6,29,0.009801157511868221,4,705,0.7236263709150436,COMPLETE
361,181.24171161085968,2025-11-16 01:51:52.843500,2025-11-16 01:52:59.933321,0 days 00:01:07.089821,7,28,0.013978974984707356,4,745,0.2877169113535315,COMPLETE
362,198.34661521606594,2025-11-16 01:52:59.945337,2025-11-16 01:54:40.027963,0 days 00:01:40.082626,9,30,0.017186018048339618,5,677,0.6702960483082967,COMPLETE
363,243.88105108517956,2025-11-16 01:54:40.040985,2025-11-16 01:56:12.392835,0 days 00:01:32.351850,7,29,0.0003910270748315881,4,929,0.6359190138770483,COMPLETE
364,207.17819151200933,2025-11-16 01:56:12.405376,2025-11-16 01:57:02.350028,0 days 00:00:49.944652,6,28,0.009850249817639581,4,539,0.7088375587046564,COMPLETE
365,195.90359518257543,2025-11-16 01:57:02.414838,2025-11-16 01:59:36.909589,0 days 00:02:34.494751,8,30,0.007075901540713166,6,625,0.5275663228266699,COMPLETE
366,199.15831494291828,2025-11-16 01:59:36.922704,2025-11-16 02:00:56.296355,0 days 00:01:19.373651,8,29,0.012362868422145866,4,849,0.5652365720769286,COMPLETE
367,178.75024702562075,2025-11-16 02:00:56.310118,2025-11-16 02:02:45.868317,0 days 00:01:49.558199,7,30,0.016497659866905205,5,764,0.40585724335241946,COMPLETE
368,228.83449202030585,2025-11-16 02:02:45.880698,2025-11-16 02:03:35.893441,0 days 00:00:50.012743,6,27,0.013716172101381872,4,556,0.6960339534419299,COMPLETE
369,200.91368278617784,2025-11-16 02:03:35.939584,2025-11-16 02:04:01.329414,0 days 00:00:25.389830,7,28,0.020561953677244137,2,662,0.7703470410026515,COMPLETE
370,227.69267820189742,2025-11-16 02:04:01.340578,2025-11-16 02:04:34.054510,0 days 00:00:32.713932,5,29,0.00938743137939373,3,483,0.6799435617573996,COMPLETE
371,209.1440811927463,2025-11-16 02:04:34.086486,2025-11-16 02:05:32.168485,0 days 00:00:58.081999,8,30,0.025456212775500264,4,599,0.7397214565498,COMPLETE
372,254.67002506775634,2025-11-16 02:05:32.180698,2025-11-16 02:06:03.709366,0 days 00:00:31.528668,7,7,0.005977454666861223,4,739,0.648075997770192,COMPLETE
373,177.80165395645037,2025-11-16 02:06:03.727043,2025-11-16 02:06:34.395545,0 days 00:00:30.668502,9,29,0.011615480709128167,3,441,0.6067950263523859,COMPLETE
374,220.98214604733954,2025-11-16 02:06:34.612595,2025-11-16 02:06:47.831590,0 days 00:00:13.218995,10,28,0.015474386478078252,1,517,0.5822042700578826,COMPLETE
375,248.23075260744204,2025-11-16 02:06:47.867341,2025-11-16 02:06:51.514310,0 days 00:00:03.646969,9,11,0.018191592607669574,0,687,0.5968392392912056,COMPLETE
376,242.36709381559476,2025-11-16 02:06:51.553488,2025-11-16 02:07:16.830326,0 days 00:00:25.276838,6,29,0.002976412159001562,2,572,0.5806624430620156,COMPLETE
377,222.30202669479954,2025-11-16 02:07:16.841600,2025-11-16 02:08:12.601474,0 days 00:00:55.759874,9,29,0.04046326049492389,3,825,0.5112483574209392,COMPLETE
378,224.91438558544155,2025-11-16 02:08:12.614749,2025-11-16 02:09:12.675159,0 days 00:01:00.060410,5,28,0.011063524373621517,3,998,0.6225738890713048,COMPLETE
379,257.9944310965974,2025-11-16 02:09:12.750947,2025-11-16 02:10:36.722327,0 days 00:01:23.971380,17,27,0.007560650139011226,5,618,0.7229970744396229,COMPLETE
380,244.74405362755647,2025-11-16 02:10:36.736328,2025-11-16 02:11:07.602821,0 days 00:00:30.866493,6,29,0.004129492397835225,3,458,0.6163935386884994,COMPLETE
381,197.17972180059573,2025-11-16 02:11:07.632259,2025-11-16 02:12:10.712282,0 days 00:01:03.080023,8,28,0.021579086497442803,4,673,0.5989217020624295,COMPLETE
382,189.38776516490776,2025-11-16 02:12:10.740792,2025-11-16 02:12:34.564497,0 days 00:00:23.823705,7,29,0.06239484514321471,2,520,0.7084639338830419,COMPLETE
383,246.76967506162683,2025-11-16 02:12:34.575646,2025-11-16 02:14:21.140046,0 days 00:01:46.564400,7,28,0.00017354402768500295,5,769,0.6916243313817757,COMPLETE
384,196.4555494142266,2025-11-16 02:14:21.153737,2025-11-16 02:14:59.303505,0 days 00:00:38.149768,8,30,0.013659525488553023,4,364,0.7530157535873938,COMPLETE
385,224.03476936742794,2025-11-16 02:14:59.315897,2025-11-16 02:15:37.403941,0 days 00:00:38.088044,6,29,0.009040295526488317,3,585,0.6698243210825803,COMPLETE
386,200.39573430920797,2025-11-16 02:15:37.443865,2025-11-16 02:17:19.333891,0 days 00:01:41.890026,7,29,0.028930927003357032,5,704,0.5696149801203059,COMPLETE
387,213.4323290383421,2025-11-16 02:17:19.352235,2025-11-16 02:18:40.258212,0 days 00:01:20.905977,8,30,0.018229940764403416,4,847,0.6864217795335186,COMPLETE
388,230.75965955273756,2025-11-16 02:18:40.290693,2025-11-16 02:20:26.588241,0 days 00:01:46.297548,6,28,0.011511870505457938,6,484,0.7233212748198827,COMPLETE
389,178.9983929360997,2025-11-16 02:20:26.701554,2025-11-16 02:21:24.638095,0 days 00:00:57.936541,7,29,0.02226982111456745,4,630,0.6053932842104095,COMPLETE
390,215.19091785190685,2025-11-16 02:21:24.651497,2025-11-16 02:22:01.947575,0 days 00:00:37.296078,6,30,0.014697196288016114,3,542,0.6283457482487252,COMPLETE
391,225.42471853707744,2025-11-16 02:22:01.959260,2025-11-16 02:23:14.830795,0 days 00:01:12.871535,5,29,0.01026422050396716,4,763,0.702235011435164,COMPLETE
392,239.96757848008275,2025-11-16 02:23:14.845240,2025-11-16 02:23:17.901492,0 days 00:00:03.056252,8,30,0.03180607525989645,4,7,0.5513766810207754,COMPLETE
393,270.2468719524182,2025-11-16 02:23:17.914547,2025-11-16 02:24:14.851222,0 days 00:00:56.936675,22,27,0.04696283747285505,5,433,0.6673141339028478,COMPLETE
394,243.8148926400448,2025-11-16 02:24:14.880091,2025-11-16 02:24:18.480019,0 days 00:00:03.599928,7,28,0.024968471785978122,4,12,0.7337784790815185,COMPLETE
395,205.72486628605287,2025-11-16 02:24:18.535749,2025-11-16 02:25:17.429749,0 days 00:00:58.894000,8,29,0.006969436256901814,4,655,0.705353077853934,COMPLETE
396,182.69662361827238,2025-11-16 02:25:17.445463,2025-11-16 02:25:56.215016,0 days 00:00:38.769553,7,29,0.017003778356748704,3,572,0.6846127506337685,COMPLETE
397,205.1825471027899,2025-11-16 02:25:56.227543,2025-11-16 02:27:25.017532,0 days 00:01:28.789989,9,30,0.012611471359991118,4,904,0.6445652559706903,COMPLETE
398,226.21570688091165,2025-11-16 02:27:25.030675,2025-11-16 02:29:04.094582,0 days 00:01:39.063907,6,28,0.009131013786333686,5,723,0.7153025156446771,COMPLETE
399,173.31010213499033,2025-11-16 02:29:04.106930,2025-11-16 02:29:27.717431,0 days 00:00:23.610501,7,30,0.018948881563589325,2,509,0.6651103879482484,COMPLETE
