number,value,datetime_start,datetime_complete,duration,params_lags,params_lags_past_covariates,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
314,51201.18492992809,2025-11-10 16:13:11.557409,2025-11-10 16:13:24.456314,0 days 00:00:12.898905,17,6,0.024469855869976454,1,881,0.9864598460645753,COMPLETE
315,51114.97327377016,2025-11-10 16:13:24.467941,2025-11-10 16:13:35.227162,0 days 00:00:10.759221,18,6,0.0362141452605418,1,632,0.9589755099437419,COMPLETE
316,50975.12929118302,2025-11-10 16:13:35.317911,2025-11-10 16:13:46.716687,0 days 00:00:11.398776,21,5,0.019843165202956873,1,779,0.9988367681357524,COMPLETE
317,68491.42871991571,2025-11-10 16:13:46.728029,2025-11-10 16:14:03.463112,0 days 00:00:16.735083,21,4,0.0013057219092343002,2,778,0.999462515199687,COMPLETE
318,51265.4176326721,2025-11-10 16:14:03.474734,2025-11-10 16:14:15.966132,0 days 00:00:12.491398,20,7,0.020118013481749672,1,702,0.9709006831632261,COMPLETE
319,75378.21913178718,2025-11-10 16:14:15.981725,2025-11-10 16:14:30.575113,0 days 00:00:14.593388,19,6,0.0004853926137696889,1,993,0.9480272326261088,COMPLETE
320,77495.16683683367,2025-11-10 16:14:30.587721,2025-11-10 16:14:36.724910,0 days 00:00:06.137189,20,5,0.026009018247727184,0,812,0.9867848683263122,COMPLETE
321,51246.81608992824,2025-11-10 16:14:36.736337,2025-11-10 16:14:48.435492,0 days 00:00:11.699155,18,4,0.01592627769339962,1,849,0.971828850674526,COMPLETE
322,51756.31252939773,2025-11-10 16:14:48.447258,2025-11-10 16:15:06.971462,0 days 00:00:18.524204,21,7,0.029699221896442498,2,682,0.9382871693933221,COMPLETE
323,56263.79689121175,2025-11-10 16:15:06.983094,2025-11-10 16:15:20.608502,0 days 00:00:13.625408,21,6,0.004758341342343694,1,880,0.997563765332664,COMPLETE
324,51086.09698411129,2025-11-10 16:15:20.620162,2025-11-10 16:15:31.133239,0 days 00:00:10.513077,20,7,0.03731644657413864,1,599,0.9722615177113862,COMPLETE
325,50927.24981646942,2025-11-10 16:15:31.145347,2025-11-10 16:15:41.728959,0 days 00:00:10.583612,22,5,0.020000746174460144,1,755,0.9992535512862238,COMPLETE
326,77385.84209782051,2025-11-10 16:15:41.740422,2025-11-10 16:15:48.178469,0 days 00:00:06.438047,22,6,0.0191823654927024,0,753,0.99719775576095,COMPLETE
327,51134.29796643671,2025-11-10 16:15:48.191623,2025-11-10 16:16:03.248822,0 days 00:00:15.057199,22,8,0.0245294983943774,1,905,0.9545413549268715,COMPLETE
328,51277.241962150336,2025-11-10 16:16:03.260144,2025-11-10 16:16:16.707201,0 days 00:00:13.447057,19,5,0.01277623050372159,1,997,0.9809820600148832,COMPLETE
329,51478.888134413704,2025-11-10 16:16:16.719649,2025-11-10 16:16:29.296664,0 days 00:00:12.577015,21,6,0.017059075949359407,1,786,0.964078565843811,COMPLETE
330,51538.68786797087,2025-11-10 16:16:29.310196,2025-11-10 16:16:45.818094,0 days 00:00:16.507898,22,7,0.02074180126440994,2,673,0.9995271702820242,COMPLETE
331,50982.613457779655,2025-11-10 16:16:45.829600,2025-11-10 16:16:58.686721,0 days 00:00:12.857121,21,4,0.029421630068729027,1,896,0.9248900685257678,COMPLETE
332,53436.11519266818,2025-11-10 16:16:58.699541,2025-11-10 16:17:11.138123,0 days 00:00:12.438582,20,6,0.008946736688677319,1,728,0.9805988962147738,COMPLETE
333,77385.84209781929,2025-11-10 16:17:11.149899,2025-11-10 16:17:16.907034,0 days 00:00:05.757135,22,5,0.03708681507501067,0,799,0.9500153185190929,COMPLETE
334,51189.40131854345,2025-11-10 16:17:16.919699,2025-11-10 16:17:27.916353,0 days 00:00:10.996654,18,7,0.02341033649768546,1,584,0.9806735464669583,COMPLETE
335,68164.5539394698,2025-11-10 16:17:27.928393,2025-11-10 16:23:48.444049,0 days 00:06:20.515656,19,8,0.014113907831443217,10,895,0.9637275704754336,COMPLETE
336,51821.171121208565,2025-11-10 16:23:48.456102,2025-11-10 16:24:03.615617,0 days 00:00:15.159515,17,5,0.0287275200666588,2,648,0.942037078257764,COMPLETE
337,50859.27631920696,2025-11-10 16:24:03.627325,2025-11-10 16:24:17.300840,0 days 00:00:13.673515,20,6,0.0365878758587551,1,1000,0.9842842488997982,COMPLETE
338,50917.718179843105,2025-11-10 16:24:17.313036,2025-11-10 16:24:32.947893,0 days 00:00:15.634857,20,7,0.037977801145944366,1,989,0.9975447298618935,COMPLETE
339,50911.44501051701,2025-11-10 16:24:32.959463,2025-11-10 16:24:47.550845,0 days 00:00:14.591382,20,7,0.039126771734474465,1,998,0.9757601241993441,COMPLETE
340,50961.74495357847,2025-11-10 16:24:47.562077,2025-11-10 16:25:01.663823,0 days 00:00:14.101746,20,7,0.03800676081445085,1,927,0.9716955763890137,COMPLETE
341,77495.16683683857,2025-11-10 16:25:01.675273,2025-11-10 16:25:08.502551,0 days 00:00:06.827278,20,8,0.03625224990145004,0,919,0.9617253476049723,COMPLETE
342,50939.018777056335,2025-11-10 16:25:08.513964,2025-11-10 16:25:23.734966,0 days 00:00:15.221002,20,7,0.03970710654887842,1,995,0.9313239166242342,COMPLETE
343,51160.89868824138,2025-11-10 16:25:23.746844,2025-11-10 16:25:39.923084,0 days 00:00:16.176240,20,8,0.03871115494214837,1,939,0.916807151664822,COMPLETE
344,50827.7091931501,2025-11-10 16:25:39.934244,2025-11-10 16:25:54.180722,0 days 00:00:14.246478,19,7,0.03820962538967389,1,1000,0.9384704471962926,COMPLETE
345,50935.68190329543,2025-11-10 16:25:54.193043,2025-11-10 16:26:07.786100,0 days 00:00:13.593057,19,7,0.03993395262493801,1,984,0.9343503078988791,COMPLETE
346,50966.3335606648,2025-11-10 16:26:07.828522,2025-11-10 16:26:22.395800,0 days 00:00:14.567278,18,7,0.040921871773880326,1,991,0.9304712605813032,COMPLETE
347,51954.01231505713,2025-11-10 16:26:22.408068,2025-11-10 16:26:43.226143,0 days 00:00:20.818075,19,8,0.033688273341730496,2,835,0.9350913748410802,COMPLETE
348,50910.08078620785,2025-11-10 16:26:43.237782,2025-11-10 16:26:58.011691,0 days 00:00:14.773909,19,7,0.043317389272099306,1,990,0.9141687853997702,COMPLETE
349,77549.5619688539,2025-11-10 16:26:58.023465,2025-11-10 16:27:04.592033,0 days 00:00:06.568568,19,8,0.06051267170772544,0,998,0.9192383010955637,COMPLETE
350,63111.1917494416,2025-11-10 16:27:04.608281,2025-11-10 16:29:05.221484,0 days 00:02:00.613203,19,15,0.04640406267221696,6,997,0.9492540032786109,COMPLETE
351,50825.74916293091,2025-11-10 16:29:05.233385,2025-11-10 16:29:18.471294,0 days 00:00:13.237909,19,7,0.044530616338689696,1,832,0.9489681656961878,COMPLETE
352,50928.56281319557,2025-11-10 16:29:18.524536,2025-11-10 16:29:30.483453,0 days 00:00:11.958917,19,7,0.04489177508161785,1,829,0.9067659951879077,COMPLETE
353,62581.11151404469,2025-11-10 16:29:30.496126,2025-11-10 16:31:23.858193,0 days 00:01:53.362067,19,7,0.059401364676339864,7,849,0.9040707323298658,COMPLETE
354,51614.54571430511,2025-11-10 16:31:23.871038,2025-11-10 16:31:38.103142,0 days 00:00:14.232104,18,8,0.04442064806979774,1,834,0.9054914356434092,COMPLETE
355,52047.615375764595,2025-11-10 16:31:38.115468,2025-11-10 16:31:58.635483,0 days 00:00:20.520015,19,7,0.05819483639349766,2,886,0.9141086867599387,COMPLETE
356,50921.63642058589,2025-11-10 16:31:58.647717,2025-11-10 16:32:11.217472,0 days 00:00:12.569755,19,7,0.04347865093689063,1,719,0.9436593822650423,COMPLETE
357,77603.73167510502,2025-11-10 16:32:11.248657,2025-11-10 16:32:17.878941,0 days 00:00:06.630284,18,8,0.04865476918960239,0,809,0.9474709325730712,COMPLETE
358,50991.18219856584,2025-11-10 16:32:17.891229,2025-11-10 16:32:30.029919,0 days 00:00:12.138690,19,7,0.031388171480608934,1,704,0.9544367757666757,COMPLETE
359,51328.93807083338,2025-11-10 16:32:30.042373,2025-11-10 16:32:43.319454,0 days 00:00:13.277081,17,8,0.06233034914611498,1,740,0.9096182816751259,COMPLETE
360,50987.142572134515,2025-11-10 16:32:43.331200,2025-11-10 16:32:55.622423,0 days 00:00:12.291223,14,7,0.045419089678286395,1,673,0.9415675529978697,COMPLETE
361,51881.48618556729,2025-11-10 16:32:55.634859,2025-11-10 16:33:16.367762,0 days 00:00:20.732903,19,7,0.032836464096181545,2,820,0.9693385067807418,COMPLETE
362,51491.18973733533,2025-11-10 16:33:16.379391,2025-11-10 16:33:31.354788,0 days 00:00:14.975397,18,8,0.04125117904472336,1,890,0.9234913659668661,COMPLETE
363,51125.055011515884,2025-11-10 16:33:31.366923,2025-11-10 16:33:43.682942,0 days 00:00:12.316019,19,7,0.05525975318060645,1,769,0.9597058306660313,COMPLETE
364,51190.19366265507,2025-11-10 16:33:43.694878,2025-11-10 16:33:58.196153,0 days 00:00:14.501275,20,8,0.03199729425092438,1,888,0.9402383772395365,COMPLETE
365,78187.46346078468,2025-11-10 16:33:58.207824,2025-11-10 16:34:04.010056,0 days 00:00:05.802232,6,7,0.04154170539849395,0,610,0.9695938312168318,COMPLETE
366,50899.21652931547,2025-11-10 16:34:04.022429,2025-11-10 16:34:15.472396,0 days 00:00:11.449967,20,6,0.031010865129698775,1,699,0.912810064007111,COMPLETE
367,50933.57488855747,2025-11-10 16:34:15.483942,2025-11-10 16:34:25.979718,0 days 00:00:10.495776,20,6,0.029938183072727435,1,664,0.9062374518328693,COMPLETE
368,51528.54474614133,2025-11-10 16:34:25.992363,2025-11-10 16:34:41.623959,0 days 00:00:15.631596,20,6,0.03102516952116347,2,633,0.9066402307763716,COMPLETE
369,51127.60617797348,2025-11-10 16:34:41.635391,2025-11-10 16:34:52.969429,0 days 00:00:11.334038,21,6,0.029462372921543734,1,746,0.9098798509246598,COMPLETE
370,77495.16683683482,2025-11-10 16:34:52.981504,2025-11-10 16:34:58.669966,0 days 00:00:05.688462,20,6,0.053475183097384714,0,563,0.9544620638950189,COMPLETE
371,50869.12428607049,2025-11-10 16:34:58.682335,2025-11-10 16:35:11.817277,0 days 00:00:13.134942,20,6,0.028732026474573756,1,811,0.9784943713202996,COMPLETE
372,77337.87428292216,2025-11-10 16:35:11.838575,2025-11-10 16:35:27.641560,0 days 00:00:15.802985,21,12,3.252674463326893e-05,1,816,0.977620539280091,COMPLETE
373,50810.654545111654,2025-11-10 16:35:27.653588,2025-11-10 16:35:41.318539,0 days 00:00:13.664951,20,6,0.025585502604479032,1,875,0.9767464010092177,COMPLETE
374,50963.44449637736,2025-11-10 16:35:41.332677,2025-11-10 16:35:53.906160,0 days 00:00:12.573483,20,6,0.020300419926876458,1,872,0.9792348179026898,COMPLETE
375,51574.202054911286,2025-11-10 16:35:53.918393,2025-11-10 16:36:13.321156,0 days 00:00:19.402763,19,6,0.02273157896589001,2,781,0.9585126348183687,COMPLETE
376,50811.60582758314,2025-11-10 16:36:13.333683,2025-11-10 16:36:27.836700,0 days 00:00:14.503017,20,6,0.02978235540180206,1,886,0.97183378414246,COMPLETE
377,77440.62916765639,2025-11-10 16:36:27.848630,2025-11-10 16:36:34.543761,0 days 00:00:06.695131,21,6,0.026687679277588337,0,892,0.9764612465456506,COMPLETE
378,51468.95756310253,2025-11-10 16:36:34.555931,2025-11-10 16:36:46.184948,0 days 00:00:11.629017,20,5,0.017665493592352432,1,748,0.9603909963828388,COMPLETE
379,51084.40475105589,2025-11-10 16:36:46.198628,2025-11-10 16:36:59.546388,0 days 00:00:13.347760,21,6,0.02751718778500259,1,900,0.9786643913240332,COMPLETE
380,50774.60696200108,2025-11-10 16:36:59.558461,2025-11-10 16:37:12.662749,0 days 00:00:13.104288,20,4,0.023197459133653595,1,998,0.9495927836782112,COMPLETE
381,50764.46214320834,2025-11-10 16:37:12.674394,2025-11-10 16:37:25.971953,0 days 00:00:13.297559,20,4,0.034219594346235824,1,997,0.9510802333564538,COMPLETE
382,51277.99870008322,2025-11-10 16:37:25.983869,2025-11-10 16:37:44.466668,0 days 00:00:18.482799,20,4,0.024098126552098486,2,927,0.9435166844238038,COMPLETE
383,50762.750297541745,2025-11-10 16:37:44.478736,2025-11-10 16:37:57.335116,0 days 00:00:12.856380,20,4,0.03389191931640536,1,907,0.947422722509116,COMPLETE
384,77603.73167510531,2025-11-10 16:37:57.347372,2025-11-10 16:38:03.120727,0 days 00:00:05.773355,18,4,0.03406836188728296,0,993,0.9409945342605918,COMPLETE
385,77485.63102150052,2025-11-10 16:38:03.132380,2025-11-10 16:38:07.342662,0 days 00:00:04.210282,20,4,0.033571138860869265,1,5,0.9487147195550298,COMPLETE
386,50775.26226673768,2025-11-10 16:38:07.354991,2025-11-10 16:38:19.569579,0 days 00:00:12.214588,19,4,0.06767520347753189,1,987,0.9276983842161923,COMPLETE
387,50825.58285497999,2025-11-10 16:38:19.581174,2025-11-10 16:38:32.850139,0 days 00:00:13.268965,19,4,0.05769199182789875,1,983,0.9230603083084512,COMPLETE
388,50729.03339494883,2025-11-10 16:38:32.863678,2025-11-10 16:38:47.280489,0 days 00:00:14.416811,17,4,0.07056062154401967,1,992,0.9260529665549613,COMPLETE
389,51411.37167625826,2025-11-10 16:38:47.292940,2025-11-10 16:39:08.549869,0 days 00:00:21.256929,18,4,0.07503897565107133,2,999,0.9273899627051286,COMPLETE
390,50802.14083430625,2025-11-10 16:39:08.562390,2025-11-10 16:39:21.353386,0 days 00:00:12.790996,17,4,0.07008480000064203,1,997,0.9259192677664735,COMPLETE
391,50718.378681424816,2025-11-10 16:39:21.441712,2025-11-10 16:39:33.696063,0 days 00:00:12.254351,16,4,0.07324049383683276,1,992,0.9234437549719064,COMPLETE
392,77711.43221733836,2025-11-10 16:39:33.708145,2025-11-10 16:39:40.095034,0 days 00:00:06.386889,16,4,0.07104030405605043,0,919,0.9312410655544527,COMPLETE
393,50980.31345690378,2025-11-10 16:39:40.106597,2025-11-10 16:39:53.820832,0 days 00:00:13.714235,15,4,0.07078125166742373,1,1000,0.9267570489284456,COMPLETE
394,50788.75043223824,2025-11-10 16:39:53.833688,2025-11-10 16:40:07.195824,0 days 00:00:13.362136,17,4,0.06745018755999987,1,904,0.9210123914718431,COMPLETE
395,51464.21682794776,2025-11-10 16:40:07.207193,2025-11-10 16:40:24.776748,0 days 00:00:17.569555,17,4,0.08243870041923351,2,864,0.9233622940111688,COMPLETE
396,50778.53336340606,2025-11-10 16:40:24.788364,2025-11-10 16:40:36.259110,0 days 00:00:11.470746,17,4,0.0702109783131862,1,880,0.9274891741510143,COMPLETE
397,51967.32463186873,2025-11-10 16:40:36.271892,2025-11-10 16:40:48.772221,0 days 00:00:12.500329,16,4,0.0649984162792493,1,871,0.26290039595547976,COMPLETE
398,50585.53975820967,2025-11-10 16:40:48.783848,2025-11-10 16:40:59.507302,0 days 00:00:10.723454,16,4,0.07985984038151897,1,834,0.9340918007900099,COMPLETE
399,77711.43221733792,2025-11-10 16:40:59.519424,2025-11-10 16:41:05.252354,0 days 00:00:05.732930,16,4,0.06568781157145932,0,839,0.17535432658731848,COMPLETE
