number,value,datetime_start,datetime_complete,duration,params_criterion,params_lags,params_lags_past_covariates,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_usar_max_depth,state
333,52707.39328347461,2025-11-11 05:56:43.696011,2025-11-11 05:59:58.170940,0 days 00:03:14.474929,friedman_mse,16,2,3,11,600,False,COMPLETE
334,52913.83031220049,2025-11-11 05:59:58.182535,2025-11-11 06:05:05.137896,0 days 00:05:06.955361,friedman_mse,17,1,1,12,996,False,COMPLETE
335,52525.256794776884,2025-11-11 06:05:05.149747,2025-11-11 06:09:13.043292,0 days 00:04:07.893545,friedman_mse,17,1,2,10,787,False,COMPLETE
336,52607.092838263474,2025-11-11 06:09:13.055728,2025-11-11 06:12:46.219110,0 days 00:03:33.163382,friedman_mse,18,3,1,10,671,False,COMPLETE
337,52740.41362824491,2025-11-11 06:12:46.231837,2025-11-11 06:16:47.388882,0 days 00:04:01.157045,friedman_mse,16,2,2,11,771,False,COMPLETE
338,55202.18441419214,2025-11-11 06:16:47.401166,2025-11-11 06:20:33.508500,0 days 00:03:46.107334,friedman_mse,15,1,2,19,718,False,COMPLETE
339,52706.79083707444,2025-11-11 06:20:33.520388,2025-11-11 06:23:56.256153,0 days 00:03:22.735765,absolute_error,17,2,3,10,635,False,COMPLETE
340,52540.39236764581,2025-11-11 06:23:56.268010,2025-11-11 06:28:01.059311,0 days 00:04:04.791301,friedman_mse,14,1,1,10,779,False,COMPLETE
341,52682.6329984377,2025-11-11 06:28:01.094791,2025-11-11 06:30:52.630810,0 days 00:02:51.536019,friedman_mse,18,1,2,11,531,False,COMPLETE
342,52573.03385794782,2025-11-11 06:30:52.642648,2025-11-11 06:35:13.209569,0 days 00:04:20.566921,friedman_mse,19,2,1,10,841,False,COMPLETE
343,59994.584076400286,2025-11-11 06:35:13.221545,2025-11-11 06:36:40.226326,0 days 00:01:27.004781,friedman_mse,16,1,17,10,244,False,COMPLETE
344,52749.245156154095,2025-11-11 06:36:40.238678,2025-11-11 06:40:24.873417,0 days 00:03:44.634739,friedman_mse,17,3,3,11,706,False,COMPLETE
345,52639.452400010254,2025-11-11 06:40:24.887356,2025-11-11 06:43:30.815109,0 days 00:03:05.927753,poisson,16,2,2,10,575,False,COMPLETE
346,53093.92558788378,2025-11-11 06:43:30.827544,2025-11-11 06:47:55.796969,0 days 00:04:24.969425,friedman_mse,18,18,1,11,846,False,COMPLETE
347,52525.54588903258,2025-11-11 06:47:55.810767,2025-11-11 06:51:55.502652,0 days 00:03:59.691885,friedman_mse,17,1,2,10,768,False,COMPLETE
348,52540.011784702176,2025-11-11 06:51:55.514111,2025-11-11 06:55:49.950361,0 days 00:03:54.436250,friedman_mse,16,1,2,10,755,False,COMPLETE
349,52725.13216354684,2025-11-11 06:55:49.962046,2025-11-11 07:00:01.224297,0 days 00:04:11.262251,friedman_mse,15,2,2,11,803,False,COMPLETE
350,52527.280711670304,2025-11-11 07:00:01.237024,2025-11-11 07:04:34.804024,0 days 00:04:33.567000,friedman_mse,17,1,1,10,884,False,COMPLETE
351,52525.76984783654,2025-11-11 07:04:34.893355,2025-11-11 07:09:10.872450,0 days 00:04:35.979095,friedman_mse,17,1,1,10,891,False,COMPLETE
352,52568.039331337415,2025-11-11 07:09:10.884622,2025-11-11 07:13:43.428481,0 days 00:04:32.543859,friedman_mse,19,2,1,10,879,False,COMPLETE
353,52943.20405081755,2025-11-11 07:13:43.440314,2025-11-11 07:18:00.193044,0 days 00:04:16.752730,friedman_mse,18,1,1,12,832,False,COMPLETE
354,52683.59692937527,2025-11-11 07:18:00.206243,2025-11-11 07:22:45.347258,0 days 00:04:45.141015,friedman_mse,17,1,1,11,925,False,COMPLETE
355,52535.0257710767,2025-11-11 07:22:45.359283,2025-11-11 07:26:49.938810,0 days 00:04:04.579527,friedman_mse,17,2,1,10,777,False,COMPLETE
356,52753.93524847069,2025-11-11 07:26:49.955009,2025-11-11 07:31:25.700910,0 days 00:04:35.745901,friedman_mse,18,3,1,11,892,False,COMPLETE
357,52522.931028317966,2025-11-11 07:31:25.716143,2025-11-11 07:35:10.233700,0 days 00:03:44.517557,friedman_mse,17,1,1,10,719,False,COMPLETE
358,54029.63622504815,2025-11-11 07:35:10.245359,2025-11-11 07:38:54.465444,0 days 00:03:44.220085,friedman_mse,18,12,7,10,710,False,COMPLETE
359,52710.04633471531,2025-11-11 07:38:54.478158,2025-11-11 07:42:54.696744,0 days 00:04:00.218586,friedman_mse,17,2,1,11,769,False,COMPLETE
360,52530.93958518577,2025-11-11 07:42:54.708408,2025-11-11 07:47:11.081386,0 days 00:04:16.372978,friedman_mse,16,1,1,10,829,False,COMPLETE
361,52834.65036818335,2025-11-11 07:47:11.093560,2025-11-11 07:50:49.845353,0 days 00:03:38.751793,friedman_mse,5,2,1,10,684,False,COMPLETE
362,52909.472238352486,2025-11-11 07:50:50.080938,2025-11-11 07:55:30.686378,0 days 00:04:40.605440,friedman_mse,17,1,2,12,911,False,COMPLETE
363,52763.71728137281,2025-11-11 07:55:30.698032,2025-11-11 07:59:21.069746,0 days 00:03:50.371714,friedman_mse,16,4,1,11,743,False,COMPLETE
364,62084.30304400561,2025-11-11 07:59:21.081557,2025-11-11 08:03:36.461355,0 days 00:04:15.379798,friedman_mse,17,1,2,84,825,False,COMPLETE
365,55203.66763094001,2025-11-11 08:03:36.474551,2025-11-11 08:08:42.381749,0 days 00:05:05.907198,friedman_mse,18,14,9,10,995,False,COMPLETE
366,52575.36892580489,2025-11-11 08:08:42.393595,2025-11-11 08:13:19.525889,0 days 00:04:37.132294,friedman_mse,16,2,2,10,892,False,COMPLETE
367,57177.59352664622,2025-11-11 08:13:19.539179,2025-11-11 08:17:07.930121,0 days 00:03:48.390942,friedman_mse,17,1,1,27,738,False,COMPLETE
368,52770.90045889253,2025-11-11 08:17:07.943057,2025-11-11 08:21:22.761630,0 days 00:04:14.818573,friedman_mse,20,2,2,11,825,False,COMPLETE
369,52649.74271836672,2025-11-11 08:21:22.774006,2025-11-11 08:24:58.540614,0 days 00:03:35.766608,absolute_error,18,3,1,10,671,False,COMPLETE
370,52543.99274294154,2025-11-11 08:24:58.552999,2025-11-11 08:29:37.733618,0 days 00:04:39.180619,friedman_mse,19,1,1,10,904,False,COMPLETE
371,55395.06470211279,2025-11-11 08:29:37.745762,2025-11-11 08:33:43.347246,0 days 00:04:05.601484,friedman_mse,17,1,10,10,782,False,COMPLETE
372,52728.56169847158,2025-11-11 08:33:43.360078,2025-11-11 08:38:49.249774,0 days 00:05:05.889696,friedman_mse,15,2,2,11,995,False,COMPLETE
373,53002.99817695048,2025-11-11 08:38:49.262180,2025-11-11 08:43:19.496718,0 days 00:04:30.234538,friedman_mse,16,10,2,11,867,False,COMPLETE
374,52537.80580081319,2025-11-11 08:43:19.509049,2025-11-11 08:47:04.069200,0 days 00:03:44.560151,friedman_mse,18,1,1,10,716,False,COMPLETE
375,52529.99205679332,2025-11-11 08:47:04.081985,2025-11-11 08:51:46.563476,0 days 00:04:42.481491,friedman_mse,17,1,1,10,921,False,COMPLETE
376,52630.63837315027,2025-11-11 08:51:46.576281,2025-11-11 08:55:50.098209,0 days 00:04:03.521928,poisson,16,2,2,10,784,False,COMPLETE
377,52688.66426183835,2025-11-11 08:55:50.153518,2025-11-11 08:59:13.521168,0 days 00:03:23.367650,friedman_mse,17,1,2,11,663,False,COMPLETE
378,52939.51399398715,2025-11-11 08:59:13.533328,2025-11-11 09:03:30.145925,0 days 00:04:16.612597,friedman_mse,18,2,1,12,844,False,COMPLETE
379,52618.59544051609,2025-11-11 09:03:30.158108,2025-11-11 09:08:14.128104,0 days 00:04:43.969996,friedman_mse,15,3,2,10,931,False,COMPLETE
380,52538.317230556146,2025-11-11 09:08:14.141765,2025-11-11 09:12:07.362024,0 days 00:03:53.220259,friedman_mse,17,2,1,10,753,False,COMPLETE
381,52703.287161949134,2025-11-11 09:12:07.374252,2025-11-11 09:16:24.106153,0 days 00:04:16.731901,friedman_mse,16,1,1,11,835,False,COMPLETE
382,52764.60946165495,2025-11-11 09:16:24.119132,2025-11-11 09:21:10.956066,0 days 00:04:46.836934,friedman_mse,17,8,2,10,936,False,COMPLETE
383,52727.08865928514,2025-11-11 09:21:11.007743,2025-11-11 09:24:35.892604,0 days 00:03:24.884861,friedman_mse,16,1,1,11,666,False,COMPLETE
384,52627.21213023526,2025-11-11 09:24:35.907231,2025-11-11 09:25:34.999265,0 days 00:00:59.092034,friedman_mse,18,1,2,10,145,False,COMPLETE
385,60565.99128757642,2025-11-11 09:25:35.010941,2025-11-11 09:30:36.495103,0 days 00:05:01.484162,friedman_mse,16,2,2,46,999,False,COMPLETE
386,52557.6338853943,2025-11-11 09:30:36.507067,2025-11-11 09:34:39.896693,0 days 00:04:03.389626,friedman_mse,19,1,3,10,782,False,COMPLETE
387,52523.49217881104,2025-11-11 09:34:39.908384,2025-11-11 09:38:24.181170,0 days 00:03:44.272786,friedman_mse,17,1,1,10,717,False,COMPLETE
388,52735.16544736466,2025-11-11 09:38:24.193674,2025-11-11 09:41:44.300236,0 days 00:03:20.106562,friedman_mse,15,3,2,11,637,False,COMPLETE
389,52914.08468017713,2025-11-11 09:41:44.374820,2025-11-11 09:45:29.602862,0 days 00:03:45.228042,friedman_mse,17,2,1,12,716,False,COMPLETE
390,53673.846541599356,2025-11-11 09:45:29.645473,2025-11-11 09:49:23.424317,0 days 00:03:53.778844,friedman_mse,18,21,2,13,738,False,COMPLETE
391,52524.653445245334,2025-11-11 09:49:23.436908,2025-11-11 09:52:43.457054,0 days 00:03:20.020146,friedman_mse,16,1,2,10,635,False,COMPLETE
392,52541.09095060626,2025-11-11 09:52:43.469572,2025-11-11 09:56:01.940519,0 days 00:03:18.470947,friedman_mse,15,1,3,10,628,False,COMPLETE
393,52710.32468708813,2025-11-11 09:56:01.952430,2025-11-11 09:59:26.186027,0 days 00:03:24.233597,friedman_mse,14,2,3,11,653,False,COMPLETE
394,52686.06938946851,2025-11-11 09:59:26.197665,2025-11-11 10:02:43.687967,0 days 00:03:17.490302,absolute_error,16,1,2,10,612,False,COMPLETE
395,52740.9878451713,2025-11-11 10:02:43.702354,2025-11-11 10:06:22.550683,0 days 00:03:38.848329,friedman_mse,16,2,2,11,685,False,COMPLETE
396,53021.957855871864,2025-11-11 10:06:22.562416,2025-11-11 10:09:40.475710,0 days 00:03:17.913294,friedman_mse,15,16,2,10,604,False,COMPLETE
397,54591.53548053761,2025-11-11 10:09:40.488338,2025-11-11 10:13:20.343643,0 days 00:03:39.855305,friedman_mse,16,1,3,16,688,False,COMPLETE
398,52530.10763663207,2025-11-11 10:13:20.355156,2025-11-11 10:17:07.525233,0 days 00:03:47.170077,friedman_mse,17,2,2,10,734,False,COMPLETE
399,52681.75314064401,2025-11-11 10:17:07.537246,2025-11-11 10:21:16.333857,0 days 00:04:08.796611,friedman_mse,18,1,2,11,798,True,COMPLETE
